epoch,dice_coef,loss,lr,mad,mean_io_u,mean_squared_error,val_dice_coef,val_loss,val_mad,val_mean_io_u,val_mean_squared_error
31,0.6721078157424927,0.32793116569519043,1e-06,0.29557764530181885,0.5253657102584839,0.29021868109703064,0.6722219586372375,0.3277762234210968,0.2729414105415344,0.5634448528289795,0.2662889361381531
32,0.6722352504730225,0.3277779519557953,1e-06,0.29482343792915344,0.5262808799743652,0.2894122898578644,0.6777955889701843,0.32220855355262756,0.2756865918636322,0.5668080449104309,0.26880353689193726
33,0.6723125576972961,0.32767826318740845,1e-06,0.29518839716911316,0.5260977149009705,0.2897750735282898,0.6697826385498047,0.33021482825279236,0.27129608392715454,0.5625112056732178,0.2648981809616089
34,0.6730940341949463,0.32686328887939453,1e-06,0.29416272044181824,0.5275630354881287,0.2887327969074249,0.6783992052078247,0.32160434126853943,0.2755725383758545,0.5671505928039551,0.2687157094478607
35,0.673667848110199,0.3263349235057831,1e-06,0.29388728737831116,0.5281249284744263,0.2885293960571289,0.6787651181221008,0.3212338387966156,0.2759222388267517,0.5679692625999451,0.2691994607448578
36,0.6739866733551025,0.32596302032470703,1e-06,0.29296767711639404,0.5293008089065552,0.28759676218032837,0.6777212619781494,0.3222758173942566,0.27374106645584106,0.5673127174377441,0.2668352425098419
37,0.673967182636261,0.3259183466434479,1e-06,0.2929653823375702,0.529792308807373,0.28759047389030457,0.6697248816490173,0.3302893340587616,0.2692185044288635,0.5636924505233765,0.263149231672287
38,0.6740216016769409,0.3259560167789459,1e-06,0.2922573387622833,0.5306466221809387,0.28692197799682617,0.6788860559463501,0.32111385464668274,0.27263376116752625,0.567916214466095,0.2659463584423065
39,0.6747825145721436,0.3251677453517914,1e-06,0.2922073006629944,0.531391978263855,0.28684738278388977,0.6785112023353577,0.3214761018753052,0.271718829870224,0.5683597326278687,0.26516517996788025
40,0.6751002669334412,0.3249001204967499,1e-06,0.2919374406337738,0.5316815376281738,0.2866436839103699,0.6785727739334106,0.32142865657806396,0.2715539038181305,0.5682634115219116,0.26490452885627747
41,0.6759901642799377,0.3239612281322479,1e-06,0.29102933406829834,0.5334817171096802,0.2857370972633362,0.6749628782272339,0.3250376880168915,0.27041229605674744,0.5665425062179565,0.2640126943588257
42,0.6763680577278137,0.3236233592033386,1e-06,0.2903543710708618,0.5348179936408997,0.2850388288497925,0.6774042844772339,0.32259878516197205,0.27056512236595154,0.5689412951469421,0.2639276087284088
43,0.6764629483222961,0.32353878021240234,1e-06,0.29042431712150574,0.5352842807769775,0.28512218594551086,0.6766510605812073,0.32334786653518677,0.26989221572875977,0.5677025318145752,0.2631831765174866
44,0.676852822303772,0.3231295049190521,1e-07,0.29014500975608826,0.5360069870948792,0.28484871983528137,0.6777086853981018,0.32230037450790405,0.2700669765472412,0.5690209865570068,0.26347681879997253
45,0.6763796210289001,0.32363197207450867,1e-07,0.29020607471466064,0.5355843305587769,0.2849438190460205,0.6790968179702759,0.3209126591682434,0.2710757255554199,0.5695205926895142,0.26427897810935974
46,0.6768112778663635,0.3231043517589569,1e-07,0.2901361584663391,0.5358304381370544,0.2848261892795563,0.6786531805992126,0.32134005427360535,0.27011793851852417,0.5693212747573853,0.26339688897132874
47,0.6765895485877991,0.32341817021369934,1e-07,0.29024630784988403,0.5358163118362427,0.2849647104740143,0.681094765663147,0.3189060688018799,0.27157971262931824,0.5702903866767883,0.26481008529663086
48,0.6763728260993958,0.3236682713031769,1e-07,0.2902882695198059,0.5356227159500122,0.2850293517112732,0.679290235042572,0.3207123577594757,0.2709203064441681,0.5698064565658569,0.2640743851661682
49,0.676564633846283,0.32342329621315,1e-07,0.290025532245636,0.5359556078910828,0.2847340703010559,0.6786741018295288,0.32131922245025635,0.27094000577926636,0.5697005987167358,0.2642541825771332
50,0.6770416498184204,0.32299041748046875,1e-07,0.2896171808242798,0.5367794036865234,0.28433486819267273,0.6781571507453918,0.3218366205692291,0.27022039890289307,0.5693246722221375,0.26356759667396545
51,0.6764230728149414,0.3236003518104553,1e-07,0.2899564802646637,0.5362368822097778,0.2846699357032776,0.678491473197937,0.32149070501327515,0.27052342891693115,0.5694747567176819,0.2639336585998535
52,0.6766595840454102,0.32334256172180176,1e-07,0.2899131774902344,0.5362635850906372,0.28460344672203064,0.6783958077430725,0.32161229848861694,0.270382285118103,0.5695198178291321,0.26359793543815613
53,0.6767585873603821,0.3232594430446625,1e-07,0.2900027334690094,0.5361839532852173,0.2846999168395996,0.6797385811805725,0.3202552795410156,0.2710890471935272,0.5699449181556702,0.2644595503807068
54,0.6769821047782898,0.32306694984436035,1e-07,0.289322167634964,0.5371520519256592,0.2840711772441864,0.6793531179428101,0.32063475251197815,0.27057912945747375,0.56982421875,0.2638343274593353
55,0.6765167117118835,0.3234962224960327,1e-07,0.289781779050827,0.5365968346595764,0.28449007868766785,0.6796887516975403,0.32032445073127747,0.2707315683364868,0.5700129270553589,0.26403912901878357
56,0.6767473220825195,0.3232734203338623,1e-07,0.28966403007507324,0.5369176864624023,0.28436607122421265,0.6787166595458984,0.3212668001651764,0.2701076567173004,0.5694317817687988,0.26343002915382385
57,0.6771368384361267,0.32286587357521057,1e-07,0.2893458604812622,0.5372315645217896,0.28402581810951233,0.6792914867401123,0.32071810960769653,0.2704625725746155,0.5699023604393005,0.2639114260673523
